"","X","length","radius","unmodradius","surfacecoverage","parent","extension","branch","added","numlayers","meanpointdist","mad","x","y","z","dx","dy","dz","damage_hol","damage_rot","vol_cyl","vol_cyl_d_hol","vol_cyl_d_rot","col_cyl_d_all"
"1",0,0.61493266,0.07553926,0.07553926,0.87,4294967295,1,0,0,4,0.00807772,-0.000887715,-26.273819,-26.853868,113.08297,0.019288937,0.09071902,0.9956897,0.981097220427194,0.702234377619123,0.0110235857445374,0.000108152093331065,7.74114087444624e-05,0.000185563502075527
"2",1,0.30655256,0.0679312,0.0679312,0.8175,0,2,0,0,3,0.004387084,0.00030000287,-26.268835,-26.800169,113.69557,0.0030549678,0.16493092,0.9863004,0.997981105945374,0.542687220077361,0.0044441979306855,4.43522556590566e-05,2.41180942047728e-05,6.84703498638294e-05
"3",2,0.37724426,0.06729141,0.06729141,0.935,1,3,0,0,4,0.0036409532,0.00070733787,-26.267054,-26.748919,113.99781,-0.01638651,0.17527145,0.9843838,0.999400934537114,0.529270307497328,0.00536650786312804,5.36329297361094e-05,2.84033326690461e-05,8.20362624051555e-05
"4",3,0.2739024,0.06929189,0.06929189,0.905,2,4,0,0,3,0.0051553,0.00036754823,-26.264977,-26.682158,114.36919,-0.110456735,0.003739457,0.9938739,0.994961448610162,0.57122198738933,0.00413152633071123,4.11070942297547e-05,2.36001868158021e-05,6.47072810455569e-05
"5",4,0.28935006,0.065439194,0.065439194,0.8975,3,5,0,0,3,0.004696989,0.0005207142,-26.292309,-26.68038,114.64173,0.0084375525,0.037263658,0.99926984,1.00351139146029,0.490427843327307,0.00389268563668378,3.90635437978603e-05,1.90908142155001e-05,5.81543580133604e-05
"6",5,0.24446693,0.06413649,0.06413649,0.8475,4,6,0,0,3,0.0030343572,0.00048628138,-26.289827,-26.661629,114.93057,0.02665968,0.15157866,0.9880856,1.00640236566397,0.463109089227276,0.0031592236261372,3.179450131006e-05,1.46306517616569e-05,4.6425153071717e-05
"7",6,0.22725996,0.06594433,0.06594433,0.81,5,7,0,0,3,0.010256628,0.00014181845,-26.278584,-26.62082,115.171425,-0.21367243,-0.03288301,0.97635186,1.00239038841942,0.501020952867981,0.00310475774328092,3.11217932023557e-05,1.55554868296285e-05,4.66772800319842e-05
"8",7,0.3329576,0.05869097,0.05869097,0.77,6,8,0,0,4,0.0032469735,0.00033074536,-26.33025,-26.632183,115.3925,-0.17273155,0.052644946,0.9835611,1.0184871200254,0.348912140552212,0.00360314201348623,3.6697537323581e-05,1.25717999263909e-05,4.92693372499718e-05
"9",8,0.19764891,0.06044316,0.06044316,0.8875,7,9,0,0,3,0.003295157,0.00029947024,-26.382017,-26.608946,115.72069,-0.074277475,0.08114841,0.99393046,1.01459864183699,0.385656978786019,0.00226849914087321,2.30161614733834e-05,8.74862525047843e-06,3.17647867238618e-05
"10",9,0.25941566,0.059034325,0.059034325,0.87,8,10,0,0,4,0.016649695,-0.00053517375,-26.419737,-26.607317,115.916595,0.5197248,0.16784978,0.83768284,1.01772514305465,0.35611257197333,0.00284024148028334,2.8905851668311e-05,1.01144569856904e-05,3.90203086540013e-05
"11",10,0.27672118,0.053755626,0.053717647,0.85,9,11,0,0,3,0.010492331,7.3474475e-05,-26.262012,-26.544333,116.1158,0.3805307,0.061275862,0.9227359,1.02943968652577,0.24541399428486,0.00251211849567515,2.58607447670342e-05,6.16509034140512e-06,3.20258351084393e-05
"12",11,0.360718,0.050895307,0.05027151,0.8925,10,12,0,0,4,0.0051775044,0.00096591306,-26.138569,-26.526262,116.36359,-0.19293028,-0.1259464,0.9730958,1.03578733606343,0.185430796713772,0.00293543970198401,3.04049126909284e-05,5.44320922644131e-06,3.58481219173697e-05
"13",12,0.26388133,0.04861637,0.047687996,0.9425,11,13,0,0,4,0.0028271903,0.00038145183,-26.197943,-26.569443,116.71692,-0.024662122,-0.1911459,0.9812518,1.04084477664764,0.137639648830244,0.00195940221295341,2.0394335587044e-05,2.69691432508111e-06,2.30912499121251e-05
"14",13,0.18094414,0.04775164,0.046358507,0.875,12,14,0,0,3,0.004654389,0.000235941,-26.209213,-26.611992,116.97727,-0.00050597236,-0.24631366,0.96919006,1.04276379441619,0.119505562934354,0.00129619690143207,1.35162719924781e-05,1.54902740379405e-06,1.50652993962721e-05
"15",14,0.19141549,0.047442656,0.046249464,0.86,13,15,0,0,3,0.0066818367,0.00015462443,-26.193037,-26.66336,117.150925,-0.14722463,0.030521087,0.98863214,1.0434494949079,0.113025919118995,0.00135352082079317,1.41233061680395e-05,1.52982934816844e-06,1.5653135516208e-05
"16",15,0.28989854,0.04466094,0.043039348,0.935,14,16,0,0,4,0.006776011,0.00019943129,-26.227554,-26.629005,117.33834,0.045733172,-0.05116773,0.99764246,1.04962270785418,0.0546910898867804,0.00181656783503999,1.90671085001548e-05,9.93500747516064e-07,2.00606092476709e-05
"17",16,0.21526133,0.046202563,0.045886826,0.815,15,17,0,0,3,0.009784504,0.00060505053,-26.218184,-26.67269,117.62625,0.17738959,0.4436335,0.8784772,1.04620152213217,0.0870201682130558,0.00144360383704956,1.51030053167709e-05,1.25622648733066e-06,1.63592318041015e-05
"18",17,0.2035546,0.042437337,0.05723822,0.6275,16,18,0,0,4,0.011048631,-0.00015401545,-26.179998,-26.577192,117.81535,-0.39975175,0.35644266,0.8444805,1.05455735065272,0.00806034063515337,0.00115166731348344,1.21449923094043e-05,9.28283084504851e-08,1.22378206178548e-05
"19",18,0.23352683,0.038104918,0.0327479,0.7975,17,19,0,0,4,0.011626297,0.00028007617,-26.26137,-26.504637,117.98725,-0.06743969,0.44469196,0.89314103,1.06417189975102,0,0.00106524307480024,1.13360174660678e-05,0,1.13360174660678e-05
"20",19,0.29016826,0.049410246,0.054274105,0.68,18,20,0,0,4,0.021918727,0.0005752422,-26.212938,-26.3784,118.18952,-0.39456594,0.18824475,0.8993784,1.03908299880945,0.154287869170334,0.00222553183204931,2.31251228999169e-05,3.43372564137638e-06,2.65588485412933e-05
"21",20,0.15071349,0.050039303,0.06330038,0.44,19,21,0,0,3,0.027718531,0.00039517038,-26.264545,-26.314726,118.47619,0.17608808,-0.22367261,0.95862585,1.03768698900243,0.167479702079347,0.00118556263383811,1.23024291978126e-05,1.98557676711614e-06,1.42880059649288e-05
"22",21,0.33037525,0.032973047,0.030327365,0.115,20,22,0,0,4,0.021285258,-0.000110310604,-26.238007,-26.348436,118.62067,-0.40716052,0.9082119,0.09680635,1.07556060100443,0,0.0011284323829544,1.2136974120033e-05,0,1.2136974120033e-05
"23",22,0.072520584,0.030032977,0.006950886,0.035,21,23,0,0,3,0.0055034594,-1.9956913e-10,-26.372522,-26.048386,118.65265,0.042738784,0.20230567,0.9783894,1.08208523478695,0,0.000205498157556481,2.22366522067791e-06,0,2.22366522067791e-06
"24",23,0.101351775,0.028717142,0.016855031,0.07,22,24,0,0,4,0.007857921,-1.1974147e-09,-26.396454,-26.024054,118.722786,0.16907075,0.032538213,0.98506665,1.08500534944178,0,0.000262581220752961,2.84902029179916e-06,0,2.84902029179916e-06
"25",24,0.085814,0.02738203,0.02492365,0.1875,23,25,0,0,4,0.009015716,0.00022840915,-26.366589,-26.046118,118.86489,0.9049271,0.24985202,-0.34450105,1.08796824381458,0,0.000202133968476869,2.19915338699052e-06,0,2.19915338699052e-06
"26",25,0.15816776,0.025299365,0.018297551,0.2825,24,26,0,0,4,0.0071085086,-9.063808e-06,-26.288933,-26.024677,118.83533,0.46132997,0.88322693,-0.08417198,1.0925901155444,0,0.000318043905854143,3.4749162784537e-06,0,3.4749162784537e-06
"27",26,0.14037682,0.023564028,0.017896248,0.2,25,27,0,0,4,0.0069589596,-1.7229468e-09,-26.215965,-25.88498,118.822014,0.81221086,0.46876347,-0.34723824,1.09644119338073,0,0.00024487493453824,2.68490965454135e-06,0,2.68490965454135e-06
"28",27,0.13219325,0.02140235,0.019382628,0.3575,26,4294967295,0,0,4,0.0054071015,3.790779e-05,-26.098118,-25.823704,118.776115,0.61696213,0.72594047,-0.30392164,1.10123841157816,0,0.000190231344125327,2.09490063236953e-06,0,2.09490063236953e-06
"29",28,0.01,0.0050000004,0.005,0.05,0,4294967295,1,0,0,0.07249935,0.005,-26.280691,-26.91633,112.99977,1,0,0,1.13763867562387,0,7.8539828906116e-07,8.93499469404788e-09,0,8.93499469404788e-09
"30",29,0.26851317,0.00978143,0.009541352,0.03,0,30,2,0,3,0.023207862,3.4924597e-10,-26.348629,-26.843407,113.083466,-0.8312364,0.1892267,0.52272284,1.12702767755345,0,8.07086656172926e-05,9.09608999690949e-07,0,9.09608999690949e-07
"31",30,0.103634514,0.009565539,0.009992841,0.0375,29,4294967295,2,0,3,0.013843075,-0.00021620811,-26.567629,-26.818712,113.21937,-0.52296585,0.65936214,-0.5401373,1.12750678509576,0,2.97901836968795e-05,3.35886342474808e-07,0,3.35886342474808e-07
"32",31,0.2808308,0.010680676,0.012393883,0.045,1,32,3,0,3,0.020584151,2.509397e-09,-26.289787,-26.749308,113.65571,-0.38451815,0.57418615,-0.7228113,1.12503206152036,0,0.000100644973900608,1.13228822469064e-06,0,1.13228822469064e-06
"33",32,0.11076253,0.007816612,0.007816612,0.03,31,4294967295,3,0,3,0.058944337,3.4924597e-10,-26.388695,-26.59056,113.44792,0.13726191,0.2446296,-0.9598518,1.13138802200079,0,2.12608121341019e-05,2.40542281865319e-07,0,2.40542281865319e-07
"34",33,0.25225583,0.0050000004,0.005,0.05,1,4294967295,4,0,0,0.029216928,0.005,-26.307552,-26.763449,113.653534,-0.54289186,0.55248696,-0.63247657,1.13763867562387,0,1.98121297287703e-05,2.25390450259264e-07,0,2.25390450259264e-07
"35",34,0.27529728,0.0050000004,0.005,0.05,1,4294967295,5,0,0,0.03236196,0.005,-26.31174,-26.795898,113.64308,-0.60951924,0.06427406,-0.79016143,1.13763867562387,0,2.16218012695191e-05,2.45977973608581e-07,0,2.45977973608581e-07
"36",35,0.30039963,0.026076267,0.026907252,0.6625,7,36,6,0,4,0.018570727,0.0003557426,-26.298033,-26.58313,115.39189,0.396042,0.62513363,0.6725761,1.09086600658274,0,0.000641711917076238,7.00021716357509e-06,0,7.00021716357509e-06
"37",36,0.21037772,0.024526153,0.023011977,0.7225,35,37,6,0,4,0.0039712833,2.3645416e-05,-26.169529,-26.397238,115.59161,0.07800649,0.5291368,0.8449434,1.09430603561985,0,0.000397565310516327,4.35058118851098e-06,0,4.35058118851098e-06
"38",37,0.23269819,0.023247428,0.020839207,0.725,36,38,6,0,4,0.0033018622,-2.5053112e-05,-26.158949,-26.28779,115.77108,0.18110527,0.48653752,0.85468245,1.09714379537848,0,0.000395086964281327,4.33467211496179e-06,0,4.33467211496179e-06
"39",38,0.19107784,0.022360353,0.021721544,0.655,37,39,6,0,4,0.004591135,0.00010781256,-26.11156,-26.180828,115.97241,0.18452819,0.6886517,0.7012191,1.09911240140236,0,0.000300135596755127,3.2988275649586e-06,0,3.2988275649586e-06
"40",39,0.11259365,0.021110095,0.020860016,0.365,38,4294967295,6,0,3,0.006073933,2.6448295e-06,-26.064026,-26.048752,116.10156,-0.13945031,0.54624367,0.8259368,1.10188698689987,0,0.000157631913041119,1.73692553700142e-06,0,1.73692553700142e-06
"41",40,0.3361351,0.037307877,0.041126393,0.7275,10,41,7,0,3,0.045421902,0.00050937006,-26.311056,-26.557245,116.13362,-0.67924255,0.07979841,0.7295627,1.06594070138998,0,0.00146982222532764,1.56674333378432e-05,0,1.56674333378432e-05
"42",41,0.19784608,0.037488367,0.04030021,0.8675,40,42,7,0,3,0.0057463306,0.00019754113,-26.515001,-26.532822,116.381905,-0.07677748,0.54841334,0.83267516,1.06554015611336,0,0.000873515002467322,9.30765312096396e-06,0,9.30765312096396e-06
"43",42,0.32980707,0.03257682,0.032682154,0.7225,41,43,7,0,4,0.015673462,0.00017284464,-26.554342,-26.361214,116.50285,0.24308631,-0.4414394,0.8637363,1.07643991206497,0,0.00109958095810631,1.18363282985227e-05,0,1.18363282985227e-05
"44",43,0.21103841,0.030545188,0.028199326,0.7625,42,44,7,0,4,0.008515198,0.00011637715,-26.484205,-26.508242,116.78981,0.13052566,-0.42286628,0.8967426,1.08094853083284,0,0.000618581580415493,6.68654850550382e-06,0,6.68654850550382e-06
