"","X","length","radius","unmodradius","surfacecoverage","parent","extension","branch","added","numlayers","meanpointdist","mad","x","y","z","dx","dy","dz","damage_hol","damage_rot","vol_cyl","vol_cyl_d_hol","vol_cyl_d_rot","col_cyl_d_all"
"77",76,0.14295855,0.039860245,0.034586653,0.62,75,77,4,0,4,0.008577426,0.00012286605,37.79392,28.122807,122.073685,-0.12589483,-0.07181982,0.98944044,0,1.04101824454278,0.000713575507000232,0,7.42845121646103e-06,7.42845121646103e-06
"78",77,0.13071992,0.03957072,0.033244092,0.4525,76,78,4,0,3,0.010026396,0.00012212084,37.7767,28.12033,122.2158,-0.15195182,-0.26007193,0.9535582,0,1.03655869801972,0.000643042312988059,0,6.66551102722493e-06,6.66551102722493e-06
"79",78,0.17745067,0.040600576,0.041885123,0.6175,77,79,4,0,4,0.017581182,-0.0002786398,37.775536,28.061247,122.336586,-0.1635724,0.06544831,0.984358,0,1.05242154490357,0.000918950050680977,0,9.67122832026889e-06,9.67122832026889e-06
"80",79,0.18133351,0.037260506,0.03618328,0.6775,78,80,4,0,4,0.009569253,0.00010718467,37.754658,28.088577,122.51157,-0.1324484,-0.18352602,0.9740511,0,1.00097452804749,0.00079090703307017,0,7.91677794156852e-06,7.91677794156852e-06
"81",80,0.16689521,0.036442246,0.03265343,0.4725,79,81,4,0,3,0.0066459817,4.130161e-05,37.736954,28.053797,122.688774,-0.30868164,-0.4772737,0.82275486,0,0.988370889197804,0.000696312218410427,0,6.88214726469609e-06,6.88214726469609e-06
"82",81,0.17992069,0.03618328,0.03030679,0.485,80,82,4,0,4,0.006934862,-0.000119993085,37.68285,27.972479,122.82415,-0.4039001,-0.3495909,0.8453703,0,0.984382042207426,0.000740025775174655,0,7.2846808385256e-06,7.2846808385256e-06
"83",82,0.15946805,0.03618328,0.02689882,0.4225,81,83,4,0,4,0.0074669016,9.64531e-05,37.60436,27.912395,122.97463,-0.41398355,-0.27778712,0.86686325,0,0.984382042207426,0.00065590270533556,0,6.45658844567594e-06,6.45658844567594e-06
"84",83,0.110030316,0.03618328,0.025553405,0.2775,82,4294967295,4,0,4,0.010607774,1.7496592e-05,37.53943,27.856674,123.109726,-0.18988492,-0.07329135,0.97906697,0,0.984382042207426,0.000452562014355393,0,4.45493919916668e-06,4.45493919916668e-06
"85",84,0.17774336,0.021473262,0.016986879,0.1375,48,85,58,0,4,0.015820792,0.00029578456,37.73232,28.205868,117.244606,-0.27705073,0.3296,0.9025557,0,0.75780399324459,0.000257477512340943,0,1.9511748702265e-06,1.9511748702265e-06
"86",85,0.18929988,0.019778406,0.026182499,0.2125,84,4294967295,58,0,4,0.01396087,-9.692728e-05,37.678066,28.25931,117.40591,-0.043708842,0.0842035,0.9954895,0,0.731698167558112,0.00023263914151705,0,1.70221633550318e-06,1.70221633550318e-06
