,length,radius,unmodradius,surfacecoverage,parent,extension,branch,added,numlayers,meanpointdist,mad,x,y,z,dx,dy,dz
0,0.33588573,0.07600884,0.07600884,0.605,4294967295,1,0,0,4,0.006525058,-0.0005781886,-45.771404,-11.738239,139.21973,0.032910474,0.037251282,0.9987638
1,0.1467747,0.07765978,0.07765978,0.66,0,2,0,0,4,0.003336894,-0.00025685842,-45.764355,-11.725499,139.55531,0.03004462,0.018706415,0.9993735
2,0.15151946,0.07632158,0.07632158,0.6825,1,3,0,0,4,0.0021067031,-0.0006345244,-45.761192,-11.723681,139.70206,0.03164659,-0.0011014625,0.99949855
3,0.16062681,0.0761516,0.0761516,0.64,2,4,0,0,4,0.0019723014,-0.0003786739,-45.75586,-11.725146,139.85349,0.028664825,0.009873572,0.9995403
4,0.14577684,0.07484689,0.07484689,0.6875,3,5,0,0,4,0.001826279,-0.0006238106,-45.74889,-11.724825,140.01398,-0.027868986,0.04778942,0.9984686
5,0.15163663,0.07430538,0.07430538,0.61,4,6,0,0,4,0.0016677022,-0.00069632893,-45.75336,-11.718042,140.15953,-0.0011069006,0.05044574,0.99872625
6,0.14432974,0.0760663,0.0760663,0.6825,5,7,0,0,4,0.0016526328,-0.0006557584,-45.75393,-11.710549,140.31097,0.038773444,0.018851506,0.9990703
7,0.13764817,0.07333918,0.07333918,0.6425,6,8,0,0,4,0.002099456,-0.00012230287,-45.74667,-11.707045,140.4551,0.040904965,0.022863546,0.9989014
8,0.14389193,0.07380376,0.07380376,0.6725,7,9,0,0,4,0.0025366573,-0.00036830094,-45.74122,-11.702557,140.59256,0.07932046,-0.00906671,0.99680793
9,0.14562383,0.07592476,0.07592476,0.6475,8,10,0,0,4,0.0035618988,-0.00045624567,-45.733353,-11.702366,140.73628,0.14994337,0.018821508,0.9885155
10,0.15554293,0.076941885,0.076941885,0.5975,9,11,0,0,4,0.0029902104,-0.00043728919,-45.712048,-11.700572,140.88033,0.099301904,0.042550955,0.99414724
11,0.1426964,0.073087886,0.073087886,0.635,10,12,0,0,4,0.0025072582,-0.00029011557,-45.696342,-11.698541,141.03513,0.01697543,-0.036998417,0.9991712
12,0.14027414,0.07551752,0.07551752,0.61,11,13,0,0,4,0.0026925972,-0.00030520346,-45.693386,-11.70348,141.1777,0.07872833,0.017866844,0.996736
13,0.14714834,0.07518894,0.07518894,0.5175,12,14,0,0,4,0.0026730546,-0.0003029547,-45.682648,-11.699312,141.31752,0.17322524,0.11210255,0.97848153
14,0.15477164,0.069502816,0.069502816,0.4425,13,15,0,0,4,0.003790287,-0.0010292402,-45.65764,-11.686591,141.46202,0.12863407,0.09143518,0.98746794
15,0.14794262,0.067938805,0.067938805,0.6425,14,16,0,0,4,0.002229841,-0.00033752812,-45.639385,-11.676885,141.61548,-0.029498016,-0.033204608,0.99901325
16,0.13702591,0.06774871,0.06774871,0.62,15,17,0,0,4,0.0019343271,-0.00023088485,-45.6452,-11.682421,141.76321,-0.031096432,0.035884783,0.998872
17,0.13463727,0.06917988,0.06917988,0.6525,16,18,0,0,4,0.0026914258,-0.00021162587,-45.648293,-11.676,141.90007,-0.04323638,0.075692,0.9961934
18,0.1404505,0.06583294,0.06583294,0.58,17,19,0,0,4,0.002367532,-0.00026238666,-45.655014,-11.664377,142.03404,-0.0123308385,0.050756067,0.998635
19,0.14927028,0.06569078,0.06569078,0.56,18,20,0,0,4,0.0021923878,-0.00027670155,-45.654594,-11.653899,142.17416,0.053820174,-0.03885735,0.99779433
20,0.13626443,0.069020696,0.069020696,0.5675,19,21,0,0,4,0.0036402196,-0.00057447655,-45.64457,-11.660074,142.32298,-0.044091832,-0.04106839,0.9981831
21,0.13664389,0.07180154,0.07180154,0.57,20,22,0,0,4,0.0026629127,-0.00044048566,-45.64836,-11.666401,142.45906,-0.17679882,-0.04921082,0.98301595
22,0.1483848,0.06559179,0.06559179,0.6025,21,23,0,0,4,0.00219535,-0.00019071788,-45.66826,-11.67816,142.5939,-0.01341965,-0.10194563,0.9946994
23,0.14030364,0.06605817,0.06605817,0.5975,22,24,0,0,4,0.0022650897,-0.00034923712,-45.669064,-11.690683,142.74179,0.059326112,-0.054608844,0.9967439
24,0.1393365,0.067147546,0.067147546,0.57,23,25,0,0,4,0.0029634451,-4.4195833e-05,-45.660915,-11.69596,142.88177,0.1950927,-0.081653655,0.9773799
25,0.1486422,0.072040625,0.072040625,0.55,24,26,0,0,4,0.004675572,-5.630108e-05,-45.645714,-11.710263,143.02011,0.50467515,0.17512856,0.84535974
26,0.13504247,0.0643976,0.06686679,0.5175,25,27,0,0,4,0.0048937025,4.2970955e-06,-45.57031,-11.689082,143.14655,0.50213873,0.13758957,0.85377145
27,0.13270526,0.06460602,0.066714026,0.565,26,28,0,0,4,0.0038918576,-0.00024259197,-45.50275,-11.673313,143.26244,0.32925254,0.1371167,0.93423325
28,0.14069282,0.06330759,0.064959586,0.575,27,29,0,0,4,0.0032391795,-0.0006664267,-45.461056,-11.657568,143.38748,0.29524064,0.10700406,0.9494119
29,0.10955945,0.0536305,0.04110752,0.44,28,30,0,0,4,0.021287879,-0.00010680298,-45.419518,-11.642513,143.52106,0.41775253,0.56618387,0.71057624
30,0.20717645,0.053464863,0.033157386,0.3625,29,31,0,0,4,0.019604571,-0.0003372528,-45.37375,-11.5804825,143.5989,0.65302813,-0.25153258,0.7143428
31,0.11582336,0.05590639,0.052772336,0.465,30,32,0,0,4,0.0045345244,0.00020127397,-45.260117,-11.616762,143.77228,0.5155719,-0.06710603,0.8542145
32,0.11787178,0.056879856,0.056110714,0.5225,31,33,0,0,4,0.0028501577,-0.0002276502,-45.20414,-11.627641,143.87323,0.52913684,-0.100147635,0.8426059
33,0.12309069,0.05642754,0.055896077,0.4725,32,34,0,0,4,0.002806167,5.1545758e-05,-45.140213,-11.637396,143.97182,0.53874665,-0.004090805,0.84245795
34,0.110785596,0.056329872,0.056621842,0.5175,33,35,0,0,4,0.003760531,-3.6474492e-05,-45.068893,-11.644059,144.07228,0.40789512,0.1275404,0.9040768
35,0.11321767,0.05506361,0.054955706,0.505,34,36,0,0,4,0.0033295134,-0.000100458325,-45.035763,-11.625263,144.17722,0.09942946,0.14884095,0.98384964
36,0.11723738,0.052281734,0.04944861,0.4575,35,37,0,0,4,0.0031289125,-9.3969e-05,-45.02427,-11.608469,144.28859,-0.0062473407,-0.0055721723,0.999965
