,length,radius,unmodradius,surfacecoverage,parent,extension,branch,added,numlayers,meanpointdist,mad,x,y,z,dx,dy,dz
0,0.5071163,0.087607,0.087607,0.84,4294967295,1,0,0,4,0.0139663005,-0.0017305184,-25.23752,-23.739534,113.27059,0.012828672,0.0385593,0.99917394
1,0.30030066,0.08038369,0.08038369,0.8425,0,2,0,0,4,0.0061983503,0.00026367218,-25.23455,-23.735758,113.77795,-0.025666263,0.024732599,0.9993647
2,0.19923888,0.07493256,0.07493256,0.8125,1,3,0,0,3,0.0043787253,0.00018906334,-25.24111,-23.723692,114.07797,0.03787148,-0.051666424,0.997946
3,0.27431718,0.07390705,0.07390705,0.84,2,4,0,0,4,0.0031518182,0.00011800974,-25.231792,-23.730371,114.276924,0.0051383246,0.026706772,0.9996301
4,0.26388568,0.07351575,0.07351575,0.8825,3,5,0,0,4,0.003377327,0.00060187565,-25.235485,-23.725916,114.55124,0.025536295,0.05874143,0.99794656
5,0.2578871,0.06987511,0.06987511,0.86,4,6,0,0,4,0.004745496,0.0005667119,-25.224712,-23.710209,114.81447,-0.081378855,-0.029406738,0.9962494
6,0.19951272,0.070763506,0.070763506,0.805,5,7,0,0,3,0.0034532554,0.0004690152,-25.237722,-23.708467,115.07231,0.0270549,-0.012236845,0.99955904
7,0.19534442,0.07166253,0.07166253,0.9175,6,8,0,0,3,0.0030507974,0.00027953583,-25.23366,-23.712906,115.27175,0.037142366,0.059580106,0.9975323
8,0.24780889,0.06980693,0.06980693,0.94,7,9,0,0,4,0.003569402,0.0005194017,-25.22445,-23.697004,115.466286,-0.026107727,-0.0067270496,0.99963653
9,0.28294712,0.071347766,0.071347766,0.88,8,10,0,0,4,0.004757296,0.00063096563,-25.229935,-23.717989,115.7139,-0.06252284,0.065536074,0.9958895
10,0.25289628,0.07069055,0.07069055,0.92,9,11,0,0,4,0.003621773,0.00032310913,-25.253675,-23.694061,115.99495,-0.13588457,0.003167648,0.9907197
11,0.23792988,0.07111414,0.07111414,0.8875,10,12,0,0,4,0.0060448097,0.00017728521,-25.298447,-23.699095,116.24409,0.0061005047,-0.0426394,0.99907184
12,0.2230181,0.072237104,0.072237104,0.87,11,13,0,0,4,0.00442335,0.00042636634,-25.299017,-23.71093,116.481735,0.12561822,-0.019969946,0.9918777
13,0.23576471,0.06826298,0.06826298,0.905,12,14,0,0,4,0.0040599094,0.00019735661,-25.270548,-23.718775,116.70282,0.08308483,-0.004449528,0.9965325
14,0.17679371,0.06896528,0.06896528,0.8225,13,15,0,0,3,0.0041868626,0.00020300591,-25.253706,-23.721155,116.93799,0.049929433,0.15400662,0.9868075
15,0.24218927,0.06405029,0.06405029,0.81,14,16,0,0,4,0.0032506448,0.000344527,-25.247728,-23.691727,117.11225,0.036510568,0.08126673,0.9960235
16,0.22468144,0.06169035,0.06169035,0.8625,15,17,0,0,4,0.0027511218,0.00035242896,-25.243626,-23.672962,117.35373,-0.057522304,0.025620177,0.9980154
17,0.23574781,0.061756607,0.061717544,0.8825,16,18,0,0,4,0.0031859544,0.00027386323,-25.253088,-23.664104,117.57809,-0.07863285,-0.054021146,0.99543893
18,0.22828823,0.05934409,0.059153073,0.9,17,19,0,0,4,0.0020381599,0.00019669312,-25.272678,-23.67801,117.812614,-0.03915154,0.0147382235,0.9991245
19,0.2101069,0.058408312,0.058151722,0.91,18,20,0,0,4,0.003380227,0.00018671365,-25.274927,-23.66996,118.04089,-0.04370145,0.007725371,0.99901485
20,0.1990968,0.05951688,0.05931621,0.885,19,21,0,0,4,0.0029991413,0.00024756364,-25.28366,-23.67422,118.25086,0.008526206,0.073229566,0.9972787
21,0.21726815,0.062213838,0.062213838,0.905,20,22,0,0,4,0.0046954146,0.0002060628,-25.274038,-23.656603,118.44913,-0.07079206,-0.09322183,0.99312544
22,0.22193012,0.05839918,0.05800331,0.86,21,23,0,0,4,0.0029539135,0.00015211654,-25.283592,-23.68044,118.66498,0.016982468,0.00657469,0.9998342
23,0.21477862,0.057209313,0.056503814,0.835,22,24,0,0,4,0.0023683042,0.00025452263,-25.282978,-23.680992,118.88694,-0.038852334,0.06954346,0.99682206
24,0.206454,0.05831527,0.057937156,0.8075,23,25,0,0,4,0.0025890323,0.0002837612,-25.297628,-23.66784,119.100914,-0.0013211217,0.18930842,0.9819168
25,0.20556967,0.054086793,0.05299101,0.8775,24,26,0,0,4,0.0026410837,0.00012683416,-25.29439,-23.6231,119.30255,-0.05160622,0.04515776,0.997646
26,0.19703174,0.056737017,0.05644643,0.86,25,27,0,0,4,0.004530651,0.000106319494,-25.301947,-23.610283,119.50764,-0.05970879,-0.05219679,0.99685025
27,0.18932305,0.05348131,0.052496254,0.8675,26,28,0,0,4,0.0022954827,5.6422803e-05,-25.32462,-23.62373,119.70323,-0.03065692,-0.047723245,0.99839
28,0.1391953,0.0529297,0.051181663,0.765,27,29,0,0,3,0.0029120538,0.00016064147,-25.327614,-23.631916,119.89238,0.008797121,0.113499306,0.99349916
29,0.19847289,0.052847777,0.052089013,0.8725,28,30,0,0,4,0.002748411,0.00013949971,-25.321537,-23.624758,120.03162,0.006871237,0.11665727,0.99314845
30,0.19017197,0.052993424,0.052523248,0.865,29,31,0,0,4,0.0029205976,5.330664e-05,-25.315195,-23.604057,120.22898,-0.054751582,0.09454903,0.9940135
31,0.18042631,0.052263442,0.051835336,0.8525,30,32,0,0,4,0.0036775253,0.00012724719,-25.320324,-23.587206,120.41841,-0.04679934,0.008837644,0.9988651
32,0.13864596,0.053850226,0.05428441,0.7375,31,33,0,0,3,0.0051510637,0.00015923455,-25.333168,-23.590176,120.598465,0.07066957,-0.062979415,0.9955095
33,0.16200759,0.05286629,0.05335148,0.745,32,34,0,0,4,0.004447893,1.2895513e-05,-25.331528,-23.600817,120.736946,0.1526043,0.24662511,0.95702034
34,0.15120764,0.05182187,0.052351918,0.7575,33,35,0,0,4,0.0037196367,9.546648e-05,-25.31346,-23.567627,120.8948,0.4129731,0.044023216,0.9096786
35,0.16977783,0.049366612,0.049396105,0.7575,34,36,0,0,4,0.0032243093,5.610455e-05,-25.24332,-23.561657,121.02889,0.28630817,-0.070349686,0.95555145
36,0.15932605,0.047414545,0.04706045,0.765,35,37,0,0,4,0.005011611,3.2114065e-05,-25.19066,-23.582993,121.18922,0.19799423,0.13963388,0.9702065
37,0.15340075,0.04723114,0.047447827,0.8025,36,38,0,0,4,0.0028935326,7.652231e-05,-25.15738,-23.566193,121.34422,0.18369642,-0.040024284,0.98216784
38,0.119627215,0.04674865,0.04777748,0.63,37,39,0,0,3,0.005119451,0.000116153715,-25.121891,-23.558046,121.4941,0.07221084,-0.10967948,0.9913405
39,0.16381148,0.04148249,0.037232164,0.595,38,40,0,0,4,0.0055835433,8.152827e-05,-25.117844,-23.56329,121.6139,0.21046898,-0.41170463,0.8866803
40,0.1389679,0.03999809,0.034754943,0.6275,39,41,0,0,4,0.005743722,2.6406757e-05,-25.080738,-23.619184,121.763885,0.39297712,-0.42679578,0.8145025
41,0.16667892,0.03906251,0.035741337,0.655,40,42,0,0,4,0.006212091,0.00024013428,-25.013355,-23.671085,121.874794,0.18776086,-0.28122932,0.9410929
42,0.16298813,0.038181078,0.036378548,0.685,41,43,0,0,4,0.00990632,0.00018467399,-24.98206,-23.71796,122.031654,-0.47316223,-0.3823986,0.7936553
43,0.17835605,0.03679686,0.035590317,0.735,42,44,0,0,4,0.0068850545,0.00011207744,-25.05918,-23.780287,122.16101,0.17856199,-0.19192138,0.9650295
44,0.15223771,0.03620022,0.035334382,0.26,43,45,0,0,3,0.012612007,4.5085933e-05,-24.992271,-23.840673,122.32144,-0.35189506,0.46640787,0.8115625
45,0.01,0.035590317,0.005,0.05,44,4294967295,0,0,4,0.020038417,0.005,-25.061989,-23.769053,122.4714,0.10754603,0.8292421,-0.54844457
46,0.15836509,0.026806954,0.03361538,0.1,0,47,1,0,4,0.024579145,2.0954758e-09,-25.243645,-23.82499,113.25229,0.7860033,0.3162874,-0.5311884
47,0.016907798,0.013451957,0.013451957,0.065,46,4294967295,1,0,3,0.02330223,-1.2178833e-09,-25.15981,-23.801046,113.06786,-0.5109111,-0.53166795,-0.67549914
48,0.31923857,0.023410704,0.023410704,0.0875,0,4294967295,2,0,4,0.022436371,6.9183964e-10,-25.181543,-23.672226,113.26727,0.5252342,0.12684846,0.84145015
49,0.3021506,0.032861993,0.032575745,0.55,33,50,4,0,4,0.007829505,0.00017763268,-25.361706,-23.641443,120.75223,-0.26805723,-0.4978855,0.82477593
50,0.12758742,0.03351255,0.034696247,0.5775,49,51,4,0,3,0.003960378,5.652302e-05,-25.442526,-23.78819,121.00354,-0.12657613,-0.5714836,0.8107928
51,0.18775974,0.03289632,0.03332271,0.73,50,52,4,0,4,0.004624844,3.9391773e-05,-25.460966,-23.86373,121.10478,0.022247013,-0.7212096,0.69235957
52,0.16366158,0.03165402,0.035025936,0.6375,51,53,4,0,4,0.0167273,8.8667975e-06,-25.439684,-23.996351,121.23714,-0.16717984,-0.5260134,0.833883
53,0.19704486,0.030303575,0.02840611,0.73,52,54,4,0,4,0.005086926,4.016793e-05,-25.484556,-24.093077,121.36339,0.027074313,-0.52085865,0.8532135
54,0.19485418,0.029043222,0.025194636,0.6175,53,55,4,0,4,0.006135462,7.6865035e-05,-25.495628,-24.198847,121.53011,0.13149019,-0.45942768,0.87842846
55,0.18960515,0.029119665,0.028496725,0.6025,54,56,4,0,4,0.0077787675,1.648429e-05,-25.471018,-24.275898,121.707954,0.07160411,-0.62825114,0.77470857
56,0.18787576,0.027616108,0.026714478,0.6175,55,57,4,0,4,0.0064437618,0.00022089214,-25.458569,-24.40208,121.84922,-0.26995662,-0.8075044,0.5244616
57,0.19624647,0.025270175,0.022200575,0.6225,56,58,4,0,4,0.0045533148,-4.131276e-06,-25.512556,-24.553461,121.94658,0.06578892,-0.68385875,0.72664243
