,length,radius,unmodradius,surfacecoverage,parent,extension,branch,added,numlayers,meanpointdist,mad,x,y,z,dx,dy,dz
0,0.54106754,0.11043142,0.11043142,0.72,4294967295,1,0,0,4,0.014910053,-0.0015875528,-86.08417,-70.084915,110.61185,-0.06800396,0.0064217104,0.9976644
1,0.22782573,0.10688279,0.10554783,0.6775,0,2,0,0,3,0.0061870175,-0.00015520232,-86.10555,-70.08947,111.15275,-0.008941256,-0.0050566657,0.9999473
2,0.2083935,0.10333416,0.10333416,0.7325,1,3,0,0,3,0.0051211813,-0.0007439517,-86.103615,-70.08807,111.38061,-0.004503094,0.015486251,0.99986994
3,0.2222608,0.10150762,0.08542697,0.6225,2,4,0,0,3,0.007373676,-0.0017013381,-86.09772,-70.09322,111.589134,-0.038994696,0.09683454,0.99453634
4,0.26559782,0.09968108,0.09968108,0.795,3,5,0,0,4,0.005514416,0.00020263808,-86.093094,-70.08727,111.81222,-0.058369942,-0.042886972,0.9973734
5,0.18592091,0.09924136,0.10050594,0.6975,4,6,0,0,3,0.0052987966,0.00023259372,-86.10424,-70.10206,112.077225,0.048791446,-0.09947053,0.9938436
6,0.2299516,0.098801635,0.098801635,0.7125,5,7,0,0,4,0.0076775854,-0.0003486486,-86.09126,-70.120125,112.26185,-0.0032182913,-0.04538786,0.9989643
7,0.1694003,0.0969577,0.098370485,0.5975,6,8,0,0,3,0.008894353,-0.00024431988,-86.08546,-70.13468,112.491394,-0.06332296,-0.12520471,0.9901081
8,0.19273746,0.09511376,0.09511376,0.7075,7,9,0,0,3,0.004722295,-0.00029656594,-86.094185,-70.155556,112.65929,-0.012667004,-0.020781804,0.99970376
9,0.25113878,0.09171607,0.09171607,0.675,8,10,0,0,4,0.0051431796,-0.0010898727,-86.090576,-70.15587,112.85212,0.0743379,0.034966458,0.99661994
10,0.20454912,0.09002836,0.09002836,0.6375,9,11,0,0,3,0.00608513,-0.00039020833,-86.0743,-70.14378,113.10247,0.15299883,0.08138553,0.98486936
11,0.2680019,0.09201837,0.09201837,0.72,10,12,0,0,4,0.0050722994,-0.0012152557,-86.042885,-70.12775,113.303955,0.10387859,0.19463357,0.97535986
12,0.17257768,0.09173529,0.09173529,0.72,11,13,0,0,3,0.004298198,-0.00074417534,-86.017456,-70.075,113.56549,-0.019672768,0.14336805,0.9894739
13,0.1919364,0.09106386,0.09106386,0.555,12,14,0,0,3,0.009841677,7.340306e-05,-86.01868,-70.04886,113.73609,-0.05040249,0.05807416,0.99703914
14,0.223542,0.08203141,0.08203141,0.6125,13,15,0,0,4,0.013767444,3.0294466e-05,-85.95962,-70.04289,113.93124,-0.3517053,0.040068127,0.93525285
15,0.17584388,0.0895568,0.0895568,0.47,14,16,0,0,3,0.006445985,-0.0010291764,-86.01916,-70.03204,114.1474,0.12139772,0.04225925,0.9917039
16,0.17852998,0.080673076,0.080673076,0.6525,15,17,0,0,4,0.013822571,-0.00086609664,-85.96762,-70.005844,114.31729,-0.12538311,0.17418595,0.9766977
17,0.2715852,0.10361727,0.10361727,0.4225,16,18,0,0,4,0.015563345,-0.0014143846,-85.99279,-69.978966,114.49206,0.08719783,-0.091720656,0.99195963
18,0.2182073,0.09094886,0.09094886,0.6425,17,19,0,0,4,0.0062453914,-0.000574019,-85.97158,-69.97292,114.76454,0.094192944,0.12174456,0.98808193
19,0.16593505,0.08220757,0.08220757,0.5075,18,20,0,0,3,0.010072846,-0.00038897325,-85.912285,-69.93335,114.97485,0.04528852,0.13255514,0.99014044
20,0.19743459,0.09445988,0.09445988,0.475,19,21,0,0,3,0.009279916,-0.00021899796,-85.91673,-69.91513,115.140205,0.13652445,0.11283652,0.9841895
21,0.19319522,0.079841055,0.079841055,0.55,20,22,0,0,4,0.024900889,-0.0002872608,-85.84741,-69.916466,115.331345,-0.0894462,-0.16905925,0.9815388
