,length,radius,unmodradius,surfacecoverage,parent,extension,branch,added,numlayers,meanpointdist,mad,x,y,z,dx,dy,dz
0,0.48625407,0.11918541,0.11918541,0.905,4294967295,1,0,0,4,0.008023571,-0.00045806702,-24.583904,-31.515524,113.39732,0.09215604,0.16660337,0.98170805
1,0.17322513,0.11664205,0.11664205,0.7625,0,2,0,0,4,0.006926128,0.0004956344,-24.550392,-31.430649,113.875084,0.09133465,0.2847505,0.9542406
2,0.12739556,0.11699846,0.11699846,0.84,1,3,0,0,3,0.00527928,0.00024552486,-24.535368,-31.374294,114.03836,0.08828907,0.15992942,0.98317224
3,0.17202137,0.11408301,0.11408301,0.75,2,4,0,0,4,0.0054436396,-0.00014860465,-24.528395,-31.352703,114.163795,0.13513882,0.32106003,0.93736756
4,0.12827791,0.11042682,0.11042682,0.7525,3,5,0,0,3,0.0048303986,7.1562805e-05,-24.502705,-31.300991,114.3259,0.1417004,0.24964847,0.9579126
5,0.1702443,0.10928025,0.10928025,0.8725,4,6,0,0,4,0.0043994,0.00023125016,-24.486048,-31.269043,114.44902,0.08677186,0.19879663,0.9761918
6,0.13000928,0.110175095,0.110175095,0.745,5,7,0,0,3,0.005068188,0.00060227653,-24.46924,-31.234343,114.61485,0.059123587,0.20700592,0.9765515
7,0.17595801,0.10944027,0.10944027,0.785,6,8,0,0,4,0.003938645,0.0008583382,-24.4626,-31.207142,114.74181,0.118002005,0.24053504,0.96344095
8,0.16664076,0.10930293,0.10930293,0.87,7,9,0,0,4,0.005071848,0.0010539367,-24.442524,-31.162077,114.910736,0.12023888,0.20654075,0.9710219
9,0.13367784,0.10735517,0.10735517,0.7525,8,10,0,0,3,0.004464244,0.0002269316,-24.42392,-31.129738,115.073166,0.102717124,0.18610077,0.97714674
10,0.18214855,0.106842466,0.106842466,0.755,9,11,0,0,4,0.005769679,0.00050057645,-24.411324,-31.102636,115.20348,0.10911189,0.23332353,0.96625805
11,0.19347957,0.103169836,0.103169836,0.775,10,12,0,0,4,0.0067200484,0.0001992349,-24.394571,-31.061281,115.38011,0.1599286,0.29136717,0.94314796
12,0.18383129,0.09849979,0.09849979,0.7025,11,13,0,0,4,0.0053734044,0.0006076725,-24.369184,-31.007952,115.564476,0.071497835,0.35551783,0.9319309
13,0.18714687,0.09457741,0.09457741,0.7375,12,14,0,0,4,0.0064548724,0.0002100217,-24.355772,-30.950071,115.738625,0.03991078,0.39039385,0.9197824
14,0.13556309,0.096022695,0.09674261,0.6925,13,15,0,0,3,0.006569165,-3.9641873e-06,-24.343586,-30.88112,115.9123,0.11177067,0.39660016,0.9111617
15,0.13107601,0.09746798,0.09746798,0.7525,14,16,0,0,3,0.011240361,0.0001543252,-24.333714,-30.828867,116.037125,0.14027618,0.4830215,0.8642991
16,0.16408956,0.099116564,0.099116564,0.83,15,17,0,0,4,0.0060456228,-0.00015363975,-24.320076,-30.775707,116.15686,0.13231403,0.34928438,0.92762786
17,0.16772568,0.09566869,0.09566869,0.78,16,18,0,0,4,0.0062444196,-0.00027786772,-24.292328,-30.72072,116.30909,0.17512624,0.26558918,0.94804704
18,0.1656452,0.0942785,0.0942785,0.89,17,19,0,0,4,0.006713193,-0.00010296155,-24.261055,-30.676817,116.46793,0.17536832,0.2376281,0.9553946
19,0.1760675,0.09298571,0.09298571,0.885,18,20,0,0,4,0.0053217025,0.00013007074,-24.24111,-30.630198,116.62605,0.14216216,0.30682456,0.94108903
20,0.18082555,0.092923075,0.092923075,0.8975,19,21,0,0,4,0.0059995237,-5.7129906e-05,-24.216448,-30.575829,116.79169,0.18072951,0.3744858,0.9094489
21,0.17399536,0.09067866,0.09067866,0.88,20,22,0,0,4,0.0065782988,-7.759356e-06,-24.182417,-30.50336,116.95391,0.1618878,0.40259284,0.90095025
22,0.1683875,0.09014179,0.09014179,0.835,21,23,0,0,4,0.0065082572,-0.000107379536,-24.153435,-30.43635,117.111885,0.179218,0.37193793,0.9107926
23,0.12978755,0.091127515,0.091127515,0.725,22,24,0,0,3,0.0090446975,1.05978625e-05,-24.123852,-30.378428,117.26729,0.14769408,0.36578166,0.91890705
24,0.16832383,0.0918927,0.0918927,0.8575,23,25,0,0,4,0.008907484,8.186228e-05,-24.09928,-30.331083,117.385735,0.19756337,0.4036593,0.89332414
25,0.1673148,0.093903504,0.093903504,0.745,24,26,0,0,4,0.008464029,9.998724e-06,-24.066648,-30.261002,117.53528,0.29316765,0.39805683,0.8692545
26,0.16827458,0.09788912,0.09788912,0.785,25,27,0,0,4,0.012325307,-0.00032817438,-24.007912,-30.195724,117.678055,0.33032832,0.38514313,0.8617123
27,0.17385842,0.09752209,0.09752209,0.785,26,28,0,0,4,0.0071689347,0.00018246997,-23.94116,-30.133913,117.82012,0.27866676,0.51676387,0.80950606
28,0.17000635,0.09334988,0.09334988,0.785,27,29,0,0,4,0.0054545403,0.0002429535,-23.890705,-30.043137,117.95957,0.31663048,0.55099,0.77211076
29,0.16929993,0.092432655,0.092432655,0.8425,28,30,0,0,4,0.005455411,-0.00020517933,-23.835457,-29.951319,118.091576,0.31518018,0.5268701,0.78934747
30,0.12028973,0.09418192,0.09418192,0.755,29,31,0,0,3,0.0070498786,5.784697e-05,-23.783644,-29.857538,118.22277,0.28504848,0.4922902,0.82243395
31,0.12673232,0.09194677,0.09194677,0.7525,30,32,0,0,3,0.011061301,-4.3735115e-05,-23.749704,-29.800411,118.323074,0.27388382,0.58134466,0.76617634
32,0.067668356,0.08946359,0.08632282,0.6475,31,33,0,0,3,0.008649547,0.0006890665,-23.714994,-29.726736,118.42017,-0.031033572,0.32217416,0.94617164
33,0.16945302,0.0869804,0.0869804,0.735,32,34,0,0,3,0.005704455,0.000463925,-23.717094,-29.704935,118.4842,0.106766984,0.5049571,0.8565157
34,0.16630241,0.093218945,0.093218945,0.715,33,35,0,0,4,0.007019248,1.9493533e-05,-23.70709,-29.619095,118.63019,-0.016997293,0.6046884,0.7962807
35,0.17516916,0.09358789,0.094382085,0.695,34,36,0,0,4,0.0073686573,0.00020451054,-23.719116,-29.516928,118.76119,-0.11651902,0.65937066,0.7427339
36,0.18126261,0.09395683,0.09395683,0.78,35,37,0,0,4,0.011439815,0.0002875647,-23.735441,-29.406435,118.896385,-0.0966919,0.65634537,0.7482389
37,0.20260596,0.08224337,0.08232953,0.6125,36,38,0,0,4,0.020427758,-0.00018749219,-23.753897,-29.271635,119.018005,-0.19053155,0.09349123,0.9772191
38,0.16255368,0.072035596,0.070423566,0.675,37,39,0,0,4,0.008018766,2.0029605e-05,-23.794361,-29.223434,119.21284,-0.3374951,0.2764097,0.89983046
39,0.1603629,0.067265496,0.067265496,0.89,38,40,0,0,4,0.0062861214,0.00013557938,-23.84318,-29.161125,119.35603,-0.1018717,0.40419218,0.9089834
40,0.16987124,0.065917484,0.06536694,0.825,39,41,0,0,4,0.004866817,0.0002942222,-23.853073,-29.09568,119.50224,-0.13578264,0.48010668,0.8666375
41,0.1653385,0.069489054,0.069489054,0.875,40,42,0,0,4,0.0069027487,0.00014602384,-23.874084,-29.013613,119.6495,-0.08868894,0.608952,0.78823334
42,0.1747529,0.067360334,0.067360334,0.88,41,43,0,0,4,0.0065800217,0.00020068434,-23.887753,-28.90962,119.77738,-0.17461091,0.6907707,0.70167434
43,0.17316882,0.06466564,0.064594366,0.8625,42,44,0,0,4,0.006236619,0.0003319484,-23.92269,-28.789146,119.89914,-0.22599322,0.5934332,0.7725051
44,0.16562086,0.06648463,0.06571703,0.7975,43,45,0,0,4,0.0067199664,0.00035074254,-23.963161,-28.687277,120.03321,-0.25938287,0.5260671,0.8099222
45,0.12834139,0.06877187,0.067278475,0.7025,44,46,0,0,3,0.006225198,0.0002460902,-24.014414,-28.605412,120.16811,-0.25280938,0.50747645,0.82374454
46,0.17051107,0.06811518,0.0674128,0.7625,45,47,0,0,4,0.0067325444,0.00024521985,-24.053255,-28.536804,120.26973,0.16143735,0.5735993,0.8030703
47,0.17552787,0.06676701,0.06652497,0.8175,46,48,0,0,4,0.005974979,0.00018224235,-24.029573,-28.43846,120.40705,0.020917738,0.6877861,0.7256119
48,0.15574412,0.06454683,0.06441901,0.8575,47,49,0,0,4,0.005775507,6.2786145e-05,-24.027306,-28.317356,120.534096,-0.12889633,0.67955613,0.7222113
49,0.16006231,0.06427074,0.06427074,0.8775,48,50,0,0,4,0.007302579,0.00027825378,-24.051125,-28.210794,120.645226,-0.16991435,0.685842,0.70763683
50,0.16154736,0.06298104,0.061704107,0.79,49,51,0,0,4,0.006796032,8.897895e-05,-24.075981,-28.102255,120.760254,-0.043956514,0.58295804,0.8113123
51,0.15943451,0.06519798,0.064695254,0.7875,50,52,0,0,4,0.0063144783,0.00018709245,-24.081667,-28.015165,120.896484,0.06785533,0.659149,0.7489448
52,0.18039052,0.07099429,0.07119493,0.72,51,53,0,0,4,0.0073648244,0.0005093766,-24.072016,-27.907637,121.013855,0.29974648,0.75559926,0.58242744
53,0.16457714,0.070607476,0.0708306,0.7425,52,54,0,0,4,0.0070588295,4.750326e-05,-24.011093,-27.772259,121.11659,0.39473462,0.71683854,0.574741
54,0.16422945,0.07013551,0.070154436,0.795,53,55,0,0,4,0.006965637,-0.00019346536,-23.946562,-27.656376,121.21409,0.3853849,0.71588236,0.5822293
55,0.16129644,0.07112879,0.07150294,0.745,54,56,0,0,4,0.008132246,3.2671733e-06,-23.88303,-27.537556,121.308014,0.24408215,0.8297682,0.5019051
56,0.1625648,0.067626044,0.067691825,0.8175,55,57,0,0,4,0.008585868,-8.693509e-05,-23.842855,-27.403202,121.387726,0.1681083,0.80367684,0.5708267
57,0.1593709,0.06633714,0.06639664,0.835,56,58,0,0,4,0.006822556,0.00032045328,-23.814854,-27.273422,121.481544,0.06195826,0.72936493,0.6813135
58,0.15927985,0.06762279,0.0680546,0.785,57,59,0,0,4,0.0098538445,0.00031348737,-23.805231,-27.156599,121.58952,-0.03027236,0.72396207,0.68917525
59,0.16381742,0.063004725,0.06939254,0.4225,58,60,0,0,4,0.011678231,-0.0003218605,-23.805151,-27.027641,121.68517,-0.20295152,0.5129733,0.83406776
60,0.1270749,0.07193842,0.08793561,0.3425,59,61,0,0,3,0.018811485,-0.00034564265,-23.836649,-26.926128,121.811485,-0.41618735,0.6314106,0.6543003
61,0.152689,0.05133118,0.051961005,0.395,60,62,0,0,4,0.020286236,3.2091357e-05,-23.889536,-26.845892,121.89463,0.89009774,0.44365603,0.10438084
62,0.22902627,0.04949994,0.05135079,0.4625,61,63,0,0,4,0.015225317,8.1725724e-05,-23.753628,-26.77815,121.91057,-0.13325125,0.60629076,0.78399986
63,0.13421904,0.05076007,0.05554735,0.5075,62,64,0,0,4,0.013240643,0.00027592244,-23.790298,-26.647121,122.09513,-0.09519759,0.14293139,0.9851437
64,0.124994345,0.07030841,0.09164096,0.3375,63,65,0,0,3,0.027063437,-0.00011645699,-23.803076,-26.627937,122.227356,0.13724376,0.26116598,0.95548755
65,0.1728551,0.03831917,0.022500752,0.4625,64,66,0,0,4,0.011242279,-1.4095694e-09,-23.785921,-26.595293,122.34679,-0.26116168,0.1614771,0.9516931
