,length,radius,unmodradius,surfacecoverage,parent,extension,branch,added,numlayers,meanpointdist,mad,x,y,z,dx,dy,dz
0,0.32501635,0.08493982,0.08493982,0.6775,4294967295,1,0,0,4,0.0070191785,0.0008500841,28.888302,20.800077,116.73099,-0.07489529,0.01634558,0.99705744
1,0.15728088,0.08746527,0.08746527,0.8825,0,2,0,0,4,0.004471275,0.00039264405,28.864338,20.803246,117.05511,-0.06547379,0.013509503,0.99776286
2,0.17232914,0.08772715,0.08772715,0.905,1,3,0,0,4,0.0062600924,0.00012477588,28.869295,20.809021,117.21299,-0.10004416,-0.042180363,0.99408853
3,0.17003255,0.090035744,0.090035744,0.87,2,4,0,0,4,0.0052053593,0.00036806765,28.856157,20.811687,117.38513,-0.057994734,0.053518932,0.99688125
4,0.16009448,0.086387984,0.086387984,0.845,3,5,0,0,4,0.0056858296,0.0001675888,28.836931,20.819279,117.55417,-0.036802016,0.016000358,0.99919444
5,0.13201974,0.08353282,0.08353282,0.7525,4,6,0,0,3,0.005109065,-4.7702397e-05,28.829657,20.832918,117.713905,-0.007223725,-0.10389161,0.99456245
6,0.1732406,0.0824203,0.0824203,0.8475,5,7,0,0,4,0.0042374036,0.00023365144,28.823948,20.821444,117.845406,0.028988868,-0.017428553,0.99942786
7,0.16600353,0.081362106,0.081362106,0.8425,6,8,0,0,4,0.0030560407,0.00032770785,28.820612,20.816422,118.01875,-0.01378777,-0.017533448,0.99975115
8,0.1669333,0.08102471,0.08102471,0.86,7,9,0,0,4,0.003023156,0.00018657533,28.821688,20.816788,118.18482,-0.07392501,0.0061356616,0.99724495
9,0.12818995,0.08273718,0.083218485,0.6675,8,10,0,0,3,0.0026644538,-0.00014576488,28.811844,20.818665,118.35148,0.008004946,-0.008272769,0.9999337
10,0.12765309,0.08444966,0.08444966,0.765,9,11,0,0,3,0.003997014,2.1946746e-06,28.81486,20.807158,118.47956,-0.0615148,0.07079357,0.9955924
11,0.17485663,0.08189613,0.08189613,0.845,10,12,0,0,4,0.0028632921,5.118742e-05,28.807867,20.811384,118.60705,-0.029037286,-0.0035560313,0.99957204
12,0.124967046,0.080168605,0.080168605,0.725,11,13,0,0,3,0.0046036732,0.0003102201,28.807602,20.811974,118.781975,0.041163806,-0.053862467,0.99769956
13,0.12325904,0.08233723,0.08233723,0.76,12,14,0,0,3,0.0031656546,0.00021232762,28.815123,20.815014,118.90708,0.08051284,0.037432358,0.9960504
14,0.16214499,0.08006411,0.08006411,0.91,13,15,0,0,4,0.0022440744,0.00014966817,28.825836,20.820984,119.02974,0.035148527,-0.026620187,0.9990275
15,0.16613972,0.08103894,0.08103894,0.8825,14,16,0,0,4,0.0027822715,3.0453513e-05,28.828993,20.81512,119.19177,-0.0025256856,-0.014201242,0.99989593
16,0.17270704,0.0803926,0.0803926,0.895,15,17,0,0,4,0.0032426813,0.00017118987,28.822372,20.811405,119.35786,-0.005289999,-0.059228107,0.99823046
