,length,radius,unmodradius,surfacecoverage,parent,extension,branch,added,numlayers,meanpointdist,mad,x,y,z,dx,dy,dz
0,0.2989671,0.025123082,0.1616536,0.315,4294967295,1,0,0,3,0.22965048,-0.0025264856,-17.425512,3.0480468,138.14105,-0.8252118,0.31835333,0.46655834
1,0.15997967,0.019125175,0.019125175,0.365,0,2,0,0,4,0.023975698,2.889005e-05,-17.540306,2.9526758,138.34407,-0.04436371,0.1352972,0.9898114
2,0.12820883,0.02006132,0.02006132,0.295,1,3,0,0,4,0.0028363739,-0.000121736,-17.55077,2.9741323,138.5023,-0.0012347818,0.107055955,0.99425226
3,0.116147466,0.020098466,0.020098466,0.2175,2,4,0,0,4,0.0035841186,4.344529e-05,-17.555067,2.98716,138.62985,-0.13886261,0.083888635,0.98675215
4,0.13060294,0.017102102,0.014362362,0.22,3,5,0,0,4,0.0041833413,2.1652038e-05,-17.565075,2.990893,138.74583,-0.09359818,0.23005597,0.96866596
5,0.14274356,0.01677042,0.014170879,0.1925,4,6,0,0,4,0.004043367,7.265182e-05,-17.574535,3.0182054,138.87326,-0.107965484,0.3911661,0.9139652
6,0.115268,0.016296327,0.018268012,0.1725,5,7,0,0,4,0.0048166034,-0.00013642649,-17.581736,3.0695214,139.00662,-0.15986133,0.26845565,0.94993466
7,0.12244589,0.015152097,0.01472042,0.2,6,8,0,0,4,0.0036815112,-5.6871788e-05,-17.60033,3.1078808,139.114,-0.0060439045,0.3961289,0.91817504
8,0.09291688,0.013978095,0.0109637845,0.1325,7,9,0,0,4,0.0038522608,-2.1086548e-09,-17.59517,3.154321,139.22736,0.035533052,0.31714174,0.9477123
9,0.093410805,0.012930194,0.013489362,0.1325,8,10,0,0,3,0.009642662,7.643874e-10,-17.595522,3.185568,139.31496,-0.068199225,0.28114313,0.9572394
10,0.08741322,0.011663876,0.015610434,0.0925,9,11,0,0,4,0.0044644447,0.00030722303,-17.603994,3.2119465,139.40419,0.095680304,0.24084271,0.9658365
11,0.07788874,0.0101120565,0.01819149,0.075,10,12,0,0,3,0.009619555,1.1175871e-09,-17.579744,3.2324152,139.48718,-0.54206896,0.26419005,0.7977249
12,0.09856654,0.008240231,0.010262878,0.03,11,13,0,0,3,0.008760924,2.3283064e-10,-17.625988,3.2619767,139.54361,-0.83626735,0.43751356,0.3305129
13,0.01,0.007371729,0.005,0.05,12,14,0,0,4,0.012356693,0.005,-17.694805,3.2900743,139.57693,-0.83771926,0.5432757,-0.055479053
14,0.06671131,0.006660277,0.013441763,0.035,13,4294967295,0,0,3,0.08836014,5.7310175e-05,-17.79265,3.3619,139.58266,-0.8229086,0.3551406,-0.4435049
15,0.36756298,0.023866927,0.02439561,0.125,0,16,1,0,4,0.07489727,-8.9406965e-10,-17.43362,3.0321326,138.12338,-0.20230518,-0.55053777,-0.80992645
16,0.10092969,0.014719812,0.014719812,0.065,15,4294967295,1,0,4,0.016654966,-7.880422e-10,-17.495138,2.8208516,137.83023,0.0385704,-0.27201486,-0.96151984
17,0.48233873,0.009101404,0.008733147,0.0425,0,18,2,0,3,0.07476813,4.656613e-10,-17.43293,3.0645506,138.12363,-0.72923833,0.6769694,-0.099618636
18,0.080386706,0.0088089425,0.0074844924,0.06,17,19,2,0,3,0.001311069,1.36788e-09,-17.78052,3.3917654,138.07286,-0.40184325,0.86485815,-0.3009026
19,0.082697704,0.008144319,0.00916652,0.065,18,20,2,0,3,0.0027570324,-5.014814e-10,-17.807539,3.4623597,138.04535,-0.6255948,0.6577115,-0.41957927
20,0.08577456,0.007034083,0.0058705597,0.06,19,21,2,0,3,0.0020780351,-1.3581787e-10,-17.85907,3.513289,138.00491,-0.60501784,0.7735169,-0.18874565
21,0.07760215,0.0057097594,0.005855839,0.04,20,4294967295,2,0,3,0.011295815,2.0372681e-10,-17.907917,3.5822895,137.98982,-0.70333993,0.70482075,-0.09241536
22,0.108524516,0.008052174,0.007396657,0.03,3,23,4,0,3,0.009518113,4.268562e-10,-17.547045,3.0035963,138.62152,0.3793624,0.924653,-0.033182126
23,0.08379421,0.007801019,0.006832816,0.0625,22,24,4,0,3,0.002766655,3.1664968e-10,-17.508274,3.1030648,138.62285,0.36062306,0.9042806,0.22853346
24,0.07568096,0.0072695515,0.0061772894,0.045,23,25,4,0,3,0.0022994648,-5.562065e-10,-17.478354,3.1804357,138.63614,0.34000677,0.9364741,0.086091705
25,0.0755728,0.0065927496,0.008235586,0.0425,24,26,4,0,3,0.0030302922,1.3422001e-09,-17.450787,3.2505443,138.64372,0.3268141,0.94507045,-0.0058553456
26,0.06167835,0.0057010944,0.009325325,0.0375,25,4294967295,4,0,3,0.009048907,-4.346172e-10,-17.429499,3.3231747,138.64806,0.44858527,0.89225745,-0.051457733
27,0.12382887,0.007738593,0.0069745122,0.025,3,28,5,0,3,0.010277797,1.8626452e-10,-17.558712,2.9677174,138.6263,-0.4669758,-0.82781464,0.3108962
28,0.07923015,0.007454346,0.0084535545,0.03,27,29,5,0,3,0.0045378758,7.761022e-11,-17.609072,2.8620567,138.66872,-0.68886375,-0.6625574,0.2940821
29,0.08190408,0.0069517693,0.004963386,0.0425,28,30,5,0,3,0.0038258706,2.8761432e-10,-17.665443,2.8097847,138.68832,-0.5596008,-0.718294,0.41340128
30,0.07188111,0.0062916656,0.0072779534,0.0325,29,31,5,0,3,0.0029268286,5.014814e-10,-17.714987,2.7528603,138.72047,-0.68244773,-0.6531169,0.32818204
31,0.07069081,0.005486517,0.0057491753,0.0375,30,4294967295,5,0,3,0.009613033,-1.8626452e-10,-17.760046,2.7010503,138.74269,-0.81484324,-0.45311153,0.36155295
32,0.050630596,0.0065052286,0.005,0.05,3,33,6,0,3,0.0057936246,0.005,-17.536085,2.9934087,138.63199,0.46581253,0.14032768,0.8736857
33,0.15752241,0.006509697,0.0063165925,0.05,32,34,6,0,3,0.0027928846,-3.7252904e-10,-17.51448,2.9932535,138.67548,0.8709107,-0.18166122,0.456633
34,0.07591482,0.0065015773,0.0055330656,0.03,33,35,6,0,3,0.0027210584,-3.1044087e-10,-17.37996,2.9633088,138.75197,0.931328,0.064740464,0.35838088
35,0.07863332,0.006492547,0.0066435896,0.0475,34,36,6,0,3,0.0018762748,2.205764e-10,-17.308815,2.9690592,138.77788,0.84940493,0.033904158,0.52665144
36,0.07802848,0.006467269,0.004816432,0.035,35,37,6,0,3,0.0025432298,-1.1995279e-05,-17.239439,2.9689817,138.81529,0.9056355,0.062247317,0.41946355
37,0.08212156,0.006438767,0.00029901182,0.0475,36,38,6,0,3,0.0029652475,-2.6959338e-10,-17.168144,2.9699078,138.84724,0.95288974,-0.0934611,0.2885588
38,0.07448814,0.0064098253,0.006588764,0.045,37,39,6,0,3,0.0034755035,2.5870073e-10,-17.089853,2.9713674,138.87378,0.97699964,-0.05402881,0.20628251
39,0.073375925,0.0063625686,0.004718278,0.035,38,40,6,0,3,0.0024534124,-3.3261522e-11,-17.018297,2.9616284,138.89143,0.9358189,0.07228049,0.34499055
40,0.074599534,0.0063164406,0.0044426303,0.0275,39,41,6,0,3,0.0033898058,5.926598e-10,-16.948322,2.966226,138.91335,0.90282583,0.03321901,0.42872146
41,0.017196545,0.0062843286,0.005,0.05,40,42,6,0,3,0.012648497,0.005,-16.883417,2.9702268,138.95036,0.9590789,-0.023444582,0.28216684
42,0.01,0.0062768636,0.005,0.05,41,43,6,0,4,0.014941332,0.005,-16.812916,2.9691358,138.96555,0.9564415,0.14565928,0.25298807
43,0.04654524,0.0063153063,0.012985802,0.035,42,44,6,0,3,0.010575433,2.6609218e-10,-16.73015,2.984106,138.98589,0.9040651,0.04333976,0.42519167
44,0.096785605,0.0065759397,0.018137796,0.095,43,4294967295,6,0,4,0.01915317,-3.3821714e-09,-16.679358,3.0055463,138.98517,0.5381967,-0.4259459,0.7272651
45,0.1119473,0.0050000004,0.005,0.05,4,4294967295,7,0,0,0.015224361,0.005,-17.580587,2.9959815,138.74074,-0.89052075,0.32143733,-0.32194847
46,0.1787011,0.01254729,0.010629881,0.1225,6,47,8,0,4,0.00420641,0.00014930802,-17.59508,3.077694,139.00206,-0.7820401,0.62195647,0.03979044
47,0.08006993,0.012207896,0.010096552,0.1075,46,48,8,0,3,0.003775093,1.2128852e-09,-17.733025,3.1909919,139.00858,-0.66651255,0.73506653,0.124250524
48,0.081438854,0.011734582,0.010979704,0.075,47,49,8,0,3,0.003683838,-1.4590721e-09,-17.789713,3.2467067,139.0193,-0.7309108,0.6139277,0.29809767
49,0.12087306,0.010885798,0.01012711,0.1225,48,50,8,0,4,0.0031485772,2.0907241e-10,-17.84636,3.2974224,139.04915,-0.66465956,0.74700034,0.0147698615
50,0.11047981,0.009612543,0.009524141,0.125,49,51,8,0,4,0.0034319465,-7.24552e-05,-17.927296,3.387104,139.05492,-0.6651217,0.7440861,0.06284179
51,0.087251626,0.008458682,0.015021309,0.1175,50,52,8,0,4,0.005618089,3.1902752e-09,-18.003744,3.4654207,139.07652,-0.505979,0.70235026,-0.5006888
52,0.07508646,0.0070995735,0.014399911,0.0875,51,4294967295,8,0,4,0.007887017,-9.4248295e-05,-18.056368,3.5399292,138.99635,-0.3851202,0.6071721,0.6949996
53,0.05213166,0.005957605,0.005,0.05,51,54,13,0,3,0.018752286,0.005,-18.0107,3.463583,139.08098,-0.9580344,0.28650022,0.009366309
54,0.04655149,0.005754893,0.0072597577,0.03,53,55,13,0,3,0.0066379076,-7.3729706e-10,-18.128832,3.4650686,139.10164,-0.9676905,-0.23282707,-0.09678097
55,0.06801342,0.005396154,0.0064723315,0.0325,54,56,13,0,3,0.002892348,7.16402e-11,-18.175177,3.4611104,139.09355,-0.94829804,-0.3172059,0.010544434
