,length,radius,unmodradius,surfacecoverage,parent,extension,branch,added,numlayers,meanpointdist,mad,x,y,z,dx,dy,dz
0,0.51152503,0.037590552,0.037590552,0.675,4294967295,1,0,0,4,0.018531252,0.00013126888,-25.620405,-24.67177,113.27609,-0.04773298,-0.07843161,0.9957761
1,0.30075344,0.031271387,0.031271387,0.875,0,2,0,0,4,0.0032175656,0.00054305635,-25.648249,-24.727396,113.784065,-0.056049723,-0.17386957,0.98317224
2,0.2363822,0.0345637,0.036492035,0.7775,1,3,0,0,4,0.014046948,-0.00016638759,-25.653719,-24.795616,114.07759,-0.223388,0.17857322,0.95823246
3,0.26618728,0.030702336,0.051917646,0.4025,2,4,0,0,4,0.011288141,-0.00016070831,-25.718338,-24.728445,114.29669,-0.36423358,0.17961605,0.9138227
4,0.21444024,0.026488476,0.020170162,0.72,3,5,0,0,4,0.0051584775,0.00010392377,-25.847286,-24.666414,114.52439,-0.4791581,0.37608808,0.7930733
5,0.23280925,0.025761241,0.025280232,0.26,4,6,0,0,3,0.027363852,-7.1819297e-09,-25.967484,-24.49626,114.64147,0.046551224,-0.51827353,0.85394704
6,0.12126793,0.023110243,0.012875799,0.1175,5,7,0,0,3,0.0077108056,3.963075e-10,-25.929796,-24.57504,114.864235,-0.102407515,-0.13406876,0.9856664
7,0.11453059,0.02074677,0.019282287,0.0875,6,8,0,0,4,0.01903534,-4.2574747e-10,-25.957872,-24.590818,114.9822,0.53707916,0.10198675,0.8373439
8,0.040035836,0.020170162,0.014541193,0.025,7,4294967295,0,0,3,0.012667521,9.313226e-10,-25.95265,-24.675802,115.156876,0.46394512,-0.8788354,0.11136994
9,0.2918728,0.024886467,0.029505173,0.12,1,10,2,0,3,0.018401438,2.7163576e-09,-25.635263,-24.739525,113.75833,0.66658866,-0.5191556,-0.5349177
10,0.12966758,0.019415712,0.017287841,0.075,9,11,2,0,4,0.013349624,-0.00027309783,-25.327513,-24.938461,113.57391,-0.003400978,0.26926157,-0.9630611
11,0.08611264,0.029707817,0.034748893,0.07,10,12,2,0,4,0.06912541,9.313226e-10,-25.328571,-24.904339,113.448814,-0.03736614,0.07530817,-0.99645996
