,length,radius,unmodradius,surfacecoverage,parent,extension,branch,added,numlayers,meanpointdist,mad,x,y,z,dx,dy,dz
0,0.4193477,0.044102106,0.044102106,0.6375,4294967295,1,0,0,3,0.02810678,-0.0014799576,-42.37789,-19.146938,138.58945,-0.1517164,0.13803229,0.97873855
1,0.10290028,0.048775297,0.048775297,0.43,0,2,0,0,3,0.013494368,-2.0157979e-05,-42.441513,-19.089054,138.99988,-0.21086432,-0.14609991,0.9665356
2,0.1716993,0.03942836,0.03942836,0.585,1,3,0,0,4,0.006124462,0.00011352454,-42.46321,-19.104088,139.09933,0.014485668,0.003875855,0.9998876
3,0.1370095,0.03074996,0.03074996,0.585,2,4,0,0,4,0.002130149,0.00010596568,-42.456665,-19.109928,139.27098,0.04705395,-0.05398675,0.9974324
4,0.16192491,0.029428115,0.029428115,0.62,3,5,0,0,4,0.002651435,2.3949726e-05,-42.44894,-19.117403,139.40758,0.052982915,-0.0929498,0.99426013
5,0.1502273,0.028816756,0.028816756,0.5475,4,6,0,0,4,0.0021351618,0.00015182252,-42.44088,-19.132673,139.56857,-0.026916407,0.023539161,0.9993605
6,0.15317738,0.027578086,0.027578086,0.56,5,7,0,0,4,0.0021408873,-3.8724917e-05,-42.447777,-19.1292,139.71863,-0.07847184,0.06853523,0.99455774
7,0.1527972,0.02661253,0.02661253,0.59,6,8,0,0,4,0.0020145418,7.91397e-06,-42.458958,-19.119131,139.87106,-0.15134239,0.016464913,0.9883442
8,0.15219131,0.027841132,0.027841132,0.5575,7,9,0,0,4,0.0030187503,9.699022e-05,-42.48066,-19.11795,140.02232,-0.07424296,0.029940316,0.9967907
9,0.12535371,0.030164823,0.030164823,0.4775,8,10,0,0,4,0.0029608465,4.7371916e-05,-42.498093,-19.116106,140.17365,0.08864687,-0.05355938,0.99462205
10,0.15643863,0.030832559,0.030832559,0.525,9,11,0,0,4,0.003406084,3.724736e-05,-42.48203,-19.126263,140.2977,0.28525132,-0.11928958,0.95100033
11,0.14141966,0.027374646,0.027135368,0.5225,10,12,0,0,4,0.0039472743,-4.453664e-06,-42.43561,-19.145685,140.44583,-0.124351546,0.060557317,0.99038863
12,0.14013107,0.026685197,0.024636721,0.5175,11,13,0,0,4,0.0032683474,-1.596621e-05,-42.451862,-19.137972,140.5861,-0.08942542,0.05670416,0.99437803
13,0.13520066,0.026314842,0.02402271,0.5175,12,14,0,0,4,0.0038741457,9.827966e-06,-42.461857,-19.132236,140.7258,-0.05439867,0.15220624,0.98685056
14,0.13785845,0.025876787,0.023380844,0.4725,13,15,0,0,4,0.0034035507,-4.498423e-05,-42.470745,-19.11007,140.85889,-0.11870909,0.046418298,0.9918435
15,0.14398143,0.02522758,0.022789368,0.485,14,16,0,0,4,0.0036849356,-9.337159e-05,-42.47945,-19.103241,140.99652,-0.20167515,-0.025288876,0.979126
16,0.13905272,0.024414634,0.02156519,0.4525,15,17,0,0,4,0.004530421,8.693771e-05,-42.501442,-19.107256,141.13893,-0.19022362,-0.04769307,0.9805816
17,0.13746595,0.02370455,0.022315705,0.4525,16,18,0,0,4,0.0034556284,4.522832e-09,-42.52724,-19.11143,141.27553,-0.03568666,-0.08316712,0.99589646
18,0.12206754,0.023625456,0.026129205,0.4825,17,19,0,0,4,0.0038704276,-8.917534e-09,-42.53802,-19.12153,141.41232,-0.13625309,0.023406781,0.9903975
19,0.12620436,0.022103515,0.023583874,0.41,18,20,0,0,4,0.006314297,4.5037746e-06,-42.54218,-19.114988,141.53485,-0.056765087,-0.025012307,0.9980741
20,0.13023388,0.020942569,0.023632832,0.345,19,21,0,0,4,0.013466549,5.1979687e-06,-42.54716,-19.125507,141.66075,-0.03760981,0.52291983,0.85155165
21,0.121352054,0.019314392,0.021398874,0.325,20,22,0,0,4,0.007567741,-0.00012950384,-42.54593,-19.053389,141.76945,-0.10166067,0.16952875,0.9802679
22,0.13168891,0.017558774,0.017850442,0.2025,21,23,0,0,4,0.009922552,-1.9086364e-09,-42.583706,-19.031048,141.88547,0.4643199,-0.018307455,0.88547826
23,0.13994463,0.015757335,0.008595004,0.135,22,24,0,0,4,0.005405626,-4.7428467e-10,-42.495453,-19.02551,141.98802,0.81018066,-0.26029256,0.5252191
24,0.10811032,0.014168571,0.008052935,0.1175,23,25,0,0,4,0.0044859294,7.133535e-10,-42.3872,-19.06117,142.06805,0.7468824,-0.23769893,0.62101996
25,0.08173116,0.013320685,0.0217346,0.1025,24,26,0,0,4,0.010921737,-1.8853603e-09,-42.317123,-19.093342,142.14555,0.800781,-0.36174464,0.4773788
26,0.055161577,0.01201575,0.008304906,0.055,25,27,0,0,3,0.004170462,-3.809956e-10,-42.238705,-19.115768,142.16823,0.34805697,0.23049352,0.90869635
27,0.05609663,0.011207522,0.006749507,0.0425,26,28,0,0,3,0.0051176525,-4.9305315e-10,-42.21494,-19.103012,142.2166,0.43222234,0.09438713,0.89681375
28,0.12655489,0.00974131,0.008212619,0.0275,27,29,0,0,3,0.02107552,8.7732915e-06,-42.190693,-19.097717,142.2669,-0.6857448,0.08328409,0.7230614
29,0.053876497,0.008231949,0.005477103,0.035,28,30,0,0,3,0.020238815,1.3304609e-10,-42.277477,-19.087177,142.35841,0.08865102,-0.129711,0.9875809
30,0.068402834,0.007287126,0.0033736,0.025,29,31,0,0,3,0.0037575183,6.9849196e-11,-42.271748,-19.091702,142.41187,0.29306147,-0.0030951304,0.9560886
31,0.05138257,0.006355346,0.00708854,0.0425,30,4294967295,0,0,3,0.07531221,7.395797e-10,-42.253857,-19.09415,142.47792,0.4025351,0.15505248,0.9021775
32,0.058228612,0.019762062,0.033268582,0.055,0,33,1,0,4,0.018359715,-1.1006539e-09,-42.39516,-19.107212,138.58116,0.24783349,0.5860086,-0.77147424
33,0.1160024,0.013850954,0.009755665,0.0525,32,34,1,0,3,0.011753794,0.000114723916,-42.38753,-19.049644,138.53621,0.06215197,-0.1377702,-0.9885123
