,length,radius,unmodradius,surfacecoverage,parent,extension,branch,added,numlayers,meanpointdist,mad,x,y,z,dx,dy,dz
0,0.27049533,0.036536276,0.036536276,0.83,4294967295,1,1,0,4,0.01238288,0.0003359238,-18.664259,-17.116846,114.31929,0.23751406,-0.19380994,0.95185333
1,0.27267927,0.034279786,0.034279786,0.8975,0,2,1,0,4,0.0037774222,0.00041387108,-18.598822,-17.169102,114.5765,0.2558014,-0.21685411,0.94209343
2,0.18149123,0.038082153,0.038082153,0.8325,1,3,1,0,3,0.0046531754,-5.652656e-06,-18.529787,-17.229856,114.83321,0.25897056,-0.25433597,0.931798
3,0.2575338,0.033831988,0.033831988,0.8025,2,4,1,0,4,0.0055920156,0.00049202645,-18.470926,-17.28635,114.99621,0.39175135,-0.28261346,0.87559146
4,0.26843557,0.029240532,0.029240532,0.81,3,5,1,0,4,0.0066899513,0.00038950355,-18.376293,-17.35129,115.227036,0.36398247,-0.3299333,0.8710113
5,0.2677,0.031205159,0.031205159,0.85,4,6,1,0,4,0.0043422123,7.455869e-05,-18.274542,-17.43206,115.462105,0.44927076,-0.39919662,0.7992482
6,0.22177249,0.02762965,0.02762965,0.775,5,7,1,0,4,0.006951595,0.00035564884,-18.141518,-17.54811,115.66431,0.42324653,-0.34164524,0.83913106
7,0.2686349,0.028317073,0.028317073,0.8125,6,8,1,0,4,0.0072769593,0.00016070013,-18.041653,-17.627192,115.84602,0.4517827,-0.4701153,0.7582111
8,0.2229514,0.03315406,0.03315406,0.665,7,9,1,0,4,0.023971662,-9.605018e-07,-17.929312,-17.753725,116.05493,0.63450706,-0.45208883,0.6269102
9,0.22777589,0.029126717,0.027942393,0.6375,8,10,1,0,4,0.006797441,0.000121660545,-17.8063,-17.860817,116.20884,0.3717379,-0.70855707,0.5997982
10,0.23271479,0.029663613,0.030203018,0.485,9,11,1,0,4,0.009126229,0.00010231009,-17.699184,-18.041048,116.309296,0.09699239,-0.23610443,0.96687496
11,0.2095398,0.027757617,0.02441061,0.66,10,12,1,0,4,0.006458157,-0.0002772592,-17.681019,-18.09209,116.53666,0.34584376,-0.41906098,0.83951175
12,0.19122528,0.027066775,0.023169111,0.685,11,13,1,0,4,0.0074929027,3.5522527e-05,-17.61329,-18.19076,116.7091,0.43308645,-0.32282996,0.8415562
13,0.19165531,0.026573619,0.02130037,0.55,12,14,1,0,4,0.009351101,-8.998322e-05,-17.540987,-18.252443,116.87546,0.54947835,-0.43300045,0.71455175
14,0.1673076,0.028199727,0.030880902,0.5,13,15,1,0,3,0.009247963,-0.00013944715,-17.435408,-18.321566,117.0206,0.4312259,-0.6210629,0.6544656
15,0.17384888,0.026153106,0.02575517,0.3125,14,16,1,0,4,0.0077265683,0.00034448458,-17.36326,-18.425474,117.1301,0.6740768,-0.55546606,0.48690638
16,0.11034516,0.025102647,0.022698157,0.2675,15,17,1,0,3,0.0075178263,8.467822e-06,-17.246073,-18.522041,117.214745,0.5291177,-0.72028023,0.44858766
17,0.1475618,0.024218353,0.020806324,0.28,16,18,1,0,3,0.009026293,-0.00011686137,-17.189281,-18.605272,117.2601,0.24907942,0.10075631,0.96322775
18,0.15058884,0.026616035,0.03962702,0.265,17,19,1,0,3,0.01164768,0.0002825059,-17.14778,-18.621937,117.404305,-0.24608648,0.18138887,0.95212376
19,0.14867638,0.022686977,0.02412296,0.2925,18,20,1,0,4,0.016121725,0.0002762656,-17.12252,-18.556417,117.55651,-0.27102253,0.20014307,0.9415358
20,0.17934223,0.02167868,0.026754282,0.135,19,21,1,0,3,0.033252463,1.3797372e-10,-17.214306,-18.489529,117.67378,0.84860754,-0.1307178,0.51261884
21,0.15245375,0.02303953,0.04076508,0.205,20,22,1,0,4,0.011102028,-6.7236945e-09,-17.062115,-18.512972,117.76572,-0.04382603,-0.7059831,0.7068714
22,0.18188092,0.019301582,0.02628715,0.2825,21,23,1,0,3,0.013884464,0.00013166196,-17.068796,-18.620602,117.87348,0.6087587,-0.19115336,0.7699827
23,0.14671662,0.01839123,0.030946147,0.2,22,4294967295,1,0,3,0.012949793,-0.000116565025,-16.98752,-18.685736,118.02927,0.8624217,0.4574908,0.21663569
24,0.1881914,0.024478944,0.042584497,0.1025,3,25,7,0,3,0.01223331,1.8172147e-10,-18.502636,-17.284586,115.007866,-0.9805862,0.16849692,0.10029747
25,0.40663555,0.023026275,0.018737275,0.105,24,26,7,0,4,0.107452795,1.663076e-09,-18.653236,-17.40244,114.83511,-0.024423748,0.40788177,0.912708
