,length,radius,unmodradius,surfacecoverage,parent,extension,branch,added,numlayers,meanpointdist,mad,x,y,z,dx,dy,dz
0,0.7044311,0.025765687,0.042174105,0.22,4294967295,1,0,0,3,0.08743808,-0.0010341996,11.218064,11.721223,137.07445,0.89024884,-0.22665562,-0.3950751
1,0.11166645,0.019323852,0.017562969,0.14,0,2,0,0,4,0.008979785,1.663076e-09,11.845993,11.564795,136.79611,0.6403665,0.11272453,-0.7597525
2,0.077689044,0.018270906,0.020612549,0.1625,1,4294967295,0,0,3,0.0075716544,-1.7193648e-09,11.915827,11.567731,136.70844,0.6834034,0.32433182,-0.65404034
3,0.25972715,0.024477402,0.103048325,0.275,0,4,1,0,3,0.11612608,0.0004196217,11.226626,11.714266,137.09773,0.5646212,0.067227565,0.82260776
4,0.30634752,0.024319245,0.035929166,0.39,3,5,1,0,4,0.060505927,-0.0008671966,11.503735,11.562863,137.52518,0.3661286,-0.11600771,0.9233049
5,0.3013832,0.02349425,0.02280543,0.7825,4,6,1,0,4,0.0042486642,0.00045183997,11.58122,11.53854,137.8232,0.07124161,-0.06213468,0.9955219
6,0.32759136,0.022635631,0.021083493,0.835,5,7,1,0,4,0.00542251,0.00021666965,11.613688,11.519129,138.1224,0.11123,0.08903815,0.989798
7,0.25401267,0.023301257,0.030946393,0.6625,6,8,1,0,4,0.0105544925,6.86848e-05,11.673611,11.52834,138.44582,-0.28685394,0.45918253,0.8407534
8,0.24134746,0.021845695,0.019888131,0.5025,7,9,1,0,4,0.0050492934,0.00039585328,11.582035,11.660549,138.64449,-0.1142485,0.32275507,0.93956184
9,0.25091198,0.021257205,0.019504609,0.565,8,10,1,0,4,0.0047936463,0.00011370402,11.560407,11.733797,138.87357,0.009600902,0.33462527,0.9423023
10,0.13910908,0.021047305,0.020331008,0.3675,9,11,1,0,3,0.0056864447,6.91186e-05,11.558033,11.8163595,139.11055,0.0015699293,0.4269385,0.9042793
11,0.17680568,0.02044584,0.0182296,0.2825,10,12,1,0,4,0.007725444,-9.200764e-05,11.557255,11.876533,139.23598,-0.083476186,0.5233659,0.84800935
12,0.20048565,0.02006642,0.019868018,0.3,11,13,1,0,4,0.0138880415,8.769954e-10,11.547672,11.9678135,139.38803,-0.16169536,0.7952894,0.5842683
13,0.15613165,0.01986487,0.025123123,0.18,12,14,1,0,4,0.010138156,-4.397912e-10,11.507824,12.124773,139.5065,0.25000626,0.8195905,0.5155272
14,0.08688996,0.019126762,0.02312462,0.0875,13,4294967295,1,0,3,0.008698664,-4.550176e-09,11.540829,12.260889,139.57695,0.45196655,0.6426247,0.61867577
15,0.1330379,0.0050000004,0.005,0.05,3,4294967295,4,0,0,0.031900384,0.005,11.2069645,11.70976,137.1116,-0.012745488,-0.06779911,0.9976176
16,0.43771526,0.02173038,0.020402558,0.6425,7,17,5,0,4,0.012069519,7.406558e-05,11.685549,11.512774,138.45839,0.124993,-0.09763437,0.98734206
17,0.2512351,0.021940192,0.027934529,0.6625,16,18,5,0,4,0.012084537,0.0002552573,11.740519,11.472638,138.89091,0.14680813,-0.025812417,0.9888282
18,0.29849887,0.021515734,0.027041078,0.665,17,19,5,0,4,0.008463138,0.00031384325,11.7797365,11.475249,139.13924,-0.12989509,-0.066508256,0.9892947
